"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대전광역시 서구 둔산동","1370","1370","0","넥서스밸리(1370-0)","27.21","202106","23","6,400","11","2005","대덕대로 248",""
"대전광역시 서구 둔산동","1370","1370","0","넥서스밸리(1370-0)","31.02","202107","16","6,000","4","2005","대덕대로 248",""
"대전광역시 서구 둔산동","1370","1370","0","넥서스밸리(1370-0)","36.12","202108","4","7,700","12","2005","대덕대로 248",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202010","7","5,000","6","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202010","10","5,750","12","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202010","27","4,500","8","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","27.37","202010","27","6,000","13","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202011","3","5,400","14","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","32.7","202011","17","6,000","7","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","36.44","202011","21","7,000","7","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202011","27","5,800","7","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202012","19","6,200","6","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","32.69","202012","22","6,500","11","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202012","28","5,500","4","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202101","8","7,050","11","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","36.45","202101","15","7,700","4","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202101","29","4,950","8","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202102","8","4,850","7","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202103","1","6,700","9","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202104","2","5,300","6","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","26.74","202104","13","5,300","11","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202104","19","6,200","9","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202105","20","6,300","5","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202107","12","6,100","11","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","36.44","202107","13","7,000","7","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202108","9","6,000","9","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","31.95","202109","11","6,050","11","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1417","1417","0","둔산 더 리치빌","32.7","202109","24","6,000","9","2004","둔산중로 40",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","48.84","202010","23","6,600","3","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","59.84","202011","26","12,500","6","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","43.45","202012","24","7,300","10","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202012","25","6,300","8","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202012","28","6,300","10","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","43.45","202101","7","7,400","15","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202101","7","6,500","7","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202101","14","6,400","7","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202101","22","6,300","13","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","29.68","202101","23","5,400","18","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","23.68","202101","27","4,000","19","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","23.68","202101","27","4,000","19","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202102","5","6,300","8","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202103","31","6,400","16","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202104","27","6,700","14","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202105","29","6,100","9","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","43.45","202107","7","7,500","12","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","23.68","202108","3","4,600","19","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","39.68","202108","5","6,250","9","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","23.68","202108","17","4,500","19","2000","둔산로 133",""
"대전광역시 서구 둔산동","1457","1457","0","둔산현대아이텔","35.68","202108","27","6,350","17","2000","둔산로 133",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","35.47","202010","13","10,000","20","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","33.82","202010","13","9,800","17","2008","청사로 148",""
"대전광역시 서구 둔산동","939","939","0","매그놀리아","38.83","202011","7","10,500","22","2008","청사로 148",""
